timestamp,eth_price,btc_price,eth_btc,eth_btc_ma30,eth_btc_change_30d
2019-03-28,137.86,4027.81,0.034227036528535364,0.0345823208037515,-4.288170345329057
2019-03-29,143.25,4103.25,0.034911350758545054,0.034567251942526495,-1.2783432153176455
2019-03-30,142.46,4106.97,0.03468737292943459,0.03454056639010225,-2.255883502840683
2019-03-31,141.38,4103.95,0.03444973744806833,0.034509014783719524,-2.6741455335758113
2019-04-01,141.24,4144.56,0.03407840639295848,0.034488221443986895,-1.797580768969631
2019-04-02,163.31,4857.29,0.033621628521253624,0.034465660053855394,-1.9733874411918095
2019-04-03,159.96,4932.6,0.032429144872886506,0.034419311189665285,-4.11141906387964
2019-04-04,157.36,4898.66,0.03212307039067827,0.03430872916637034,-9.360640478180748
2019-04-05,164.77,5004.95,0.03292140780627179,0.03422014625876302,-7.469279823455133
2019-04-06,165.5,5043.89,0.032811976470541585,0.03413660540774046,-7.096130008516399
2019-04-07,174.21,5170.27,0.03369456527415396,0.03410819397716438,-2.467204626703956
2019-04-08,178.72,5236.9,0.03412705990185033,0.03408532128904719,-1.9710335285263114
2019-04-09,174.6,5150.0,0.03390291262135922,0.03406337837118348,-1.9047010315489277
2019-04-10,177.12,5308.25,0.0333669288371874,0.034033362739059235,-2.627771647438659
2019-04-11,164.07,5017.37,0.03270039881451836,0.03397667427062847,-4.943610474586446
2019-04-12,163.19,5048.01,0.03232759047624707,0.0339191511181985,-5.067630245977073
2019-04-13,162.99,5045.22,0.032305826108673164,0.033859429508021004,-5.254489771211124
2019-04-14,167.23,5131.3,0.03259018182526845,0.033785657172631094,-6.359071588521282
2019-04-15,159.95,5024.95,0.031831162499129345,0.03367411559685573,-9.512489108528122
2019-04-16,165.37,5173.72,0.03196346149385742,0.03357850659283222,-8.234646937581648
2019-04-17,165.75,5202.82,0.03185772331158872,0.03349034247601277,-7.665856821581074
2019-04-18,173.33,5258.44,0.03296224735853219,0.033438966054432945,-4.46705656037043
2019-04-19,172.64,5258.68,0.03282953136528558,0.03338719897232892,-4.516863181710507
2019-04-20,172.88,5291.73,0.03266984521130141,0.0333469784101573,-3.56181487436793
2019-04-21,168.59,5256.14,0.03207486862983101,0.03327925927108983,-5.956570093887215
2019-04-22,170.52,5357.14,0.03183041697622239,0.03319798945158461,-7.11467896932062
2019-04-23,169.16,5493.31,0.030793820119381574,0.033088145312995275,-9.66678462473899
2019-04-24,164.78,5415.0,0.030430286241920592,0.03296786830825074,-10.600643168720335
2019-04-25,154.72,5219.9,0.02964041456732888,0.03282314563739542,-12.776375808744644
2019-04-26,157.95,5314.1,0.02972281289399898,0.03266277288822699,-13.93172850009854
2019-04-27,159.31,5295.69,0.030082954251476203,0.032524636812325015,-12.107628054810426
2019-04-28,157.85,5307.52,0.02974082057156638,0.032352285806092396,-14.81045583924625
2019-04-29,155.11,5238.14,0.029611656045848336,0.03218309524330618,-14.632750926142258
2019-04-30,161.83,5320.81,0.030414542146778405,0.03204858873326319,-11.713283177768263
2019-05-01,160.19,5383.2,0.02975739337197206,0.031904554965896975,-12.679621726323608
2019-05-02,161.81,5492.87,0.029458188524396172,0.03176577363266839,-12.383219314393322
2019-05-03,168.06,5772.69,0.029112943878850245,0.03165523359953385,-10.225989636898769
2019-05-04,163.7,5829.45,0.028081551432810985,0.03152051630093828,-12.58135946755602
2019-05-05,163.05,5775.62,0.02823073540156728,0.03136416055411479,-14.248091795791618
2019-05-06,173.0,5747.79,0.030098524824323784,0.03127371216590753,-8.26969886636949
2019-05-07,169.18,5846.34,0.028937762771238076,0.031115152082477,-14.117417643505481
2019-05-08,170.85,5987.29,0.028535447589811084,0.030928765005409024,-16.384688069000862
2019-05-09,170.9,6209.18,0.02752376320222638,0.030716126691437928,-18.815933280947384
2019-05-10,172.91,6373.33,0.027130244314981337,0.030508237207364394,-18.691215342705693
2019-05-11,190.2,7076.22,0.026878757302627673,0.03031418249030137,-17.802967923761194
2019-05-12,188.11,6967.31,0.026998942202944895,0.0301365608811913,-16.483283148545947
2019-05-13,195.84,7790.71,0.025137631871806294,0.02989762107329574,-22.188549559927274
2019-05-14,216.4,7947.56,0.02722848270412554,0.029718897769257638,-16.4518846500751
2019-05-15,248.1,8169.87,0.03036768026908629,0.029670115028256207,-4.597639907380335
2019-05-16,264.25,7866.59,0.033591429069012115,0.029724380614094697,5.0932142486118215
2019-05-17,244.3,7355.26,0.033214325530300765,0.029769600688051765,4.258315025978532
2019-05-18,233.6,7257.45,0.03218761410688327,0.029743779579663465,-2.3500620064620947
2019-05-19,259.51,8148.48,0.03184765747722275,0.029711050450061373,-2.9908251724271695
2019-05-20,250.37,7938.15,0.03154009435447806,0.02967339208816726,-3.4580845103990066
2019-05-21,253.43,7904.87,0.03205998327613231,0.029672895909710634,-0.046408151723054125
2019-05-22,243.64,7628.43,0.03193841983212797,0.02967649600490749,0.3393070721827707
2019-05-23,244.56,7851.51,0.031148148572694934,0.02968830695335127,1.1506479285119386
2019-05-24,248.87,7964.87,0.03124595881665363,0.029715496039175705,2.6804630368851834
2019-05-25,250.22,8025.41,0.03117846938661078,0.029766764533151763,5.189046245585316
2019-05-26,264.45,8614.43,0.030698490788131076,0.029799287129622834,3.2825893619546465
2019-05-27,270.53,8756.32,0.030895398980393587,0.02982636862058675,2.700681329785004
2019-05-28,271.03,8715.64,0.031096970503600423,0.029871573618321216,4.559894131941289
2019-05-29,268.83,8645.68,0.031094141814177714,0.029920989810598864,5.00642640868858
2019-05-30,254.56,8269.54,0.030782848864628502,0.02993326670119387,1.2109559830711047
2019-05-31,267.9,8555.0,0.031315020455873754,0.02998518760399059,5.234420449503463
2019-06-01,264.33,8544.07,0.030937246534731105,0.03003448953766842,5.020872241040997
2019-06-02,268.88,8725.98,0.03081373095056372,0.03009118244005887,5.842030537313847
2019-06-03,249.91,8115.82,0.030792945136782237,0.030181562230191243,9.655427017480278
2019-06-04,241.39,7687.03,0.031402245080349625,0.030287279219483987,11.234243931903642
2019-06-05,245.63,7776.5,0.03158618915964766,0.030336868030661452,4.942648664700111
2019-06-06,248.76,7786.7,0.03194678104973866,0.030437168639944803,10.398240880913278
2019-06-07,248.77,7980.53,0.03117211513521032,0.03052505755812478,9.239972623876724
2019-06-08,243.25,7893.62,0.03081602610715996,0.0306347996549559,11.961528954976885
2019-06-09,230.98,7628.13,0.030280029312557598,0.03073979248820844,11.609865952578048
2019-06-10,246.51,7982.75,0.030880335723904667,0.03087317843558434,14.88751275300142
2019-06-11,244.29,7884.9,0.030982003576456266,0.031005947148034722,14.752657135867043
2019-06-12,261.15,8127.64,0.032131098326205386,0.031239062696514684,27.820705188394367
2019-06-13,254.67,8218.54,0.030987255643946488,0.03136435512784205,13.804562599631875
2019-06-14,262.47,8650.0,0.030343352601156073,0.031363544205577715,-0.0801103927420499
2019-06-15,267.82,8808.7,0.030404032377081745,0.03125729764918003,-9.488720129715244
2019-06-16,267.73,8953.33,0.029902840619076925,0.031146914818805906,-9.970050146593634
2019-06-17,273.16,9313.96,0.029328019446078796,0.031051594996779088,-8.884146092061396
2019-06-18,264.66,9081.55,0.0291426023090772,0.03096142649117424,-8.493733550356685
2019-06-19,268.14,9255.49,0.028970913479459216,0.030875787128673608,-8.145761538135899
2019-06-20,271.22,9517.12,0.02849811707743519,0.030757058255383708,-11.110006415221129
2019-06-21,294.35,10159.86,0.028971855911400356,0.030658172791359455,-9.288386640041113
2019-06-22,310.79,10729.5,0.028965935038911414,0.030585432340233334,-7.005917313803012
2019-06-23,308.52,10906.07,0.028288833649518112,0.03048686150132882,-9.464024402283389
2019-06-24,311.64,11056.59,0.028185905419301972,0.030387109369085192,-9.598174721796726
2019-06-25,318.26,11820.86,0.026923591007760855,0.030261279376406183,-12.296694995278745
2019-06-26,339.39,13093.8,0.025919901021857674,0.030095429444454987,-16.104333081095323
2019-06-27,298.35,11329.99,0.026332768166609153,0.029936622699888612,-15.320470964976051
2019-06-28,311.05,12400.63,0.025083403020652987,0.029736264740104452,-19.330775647212317
2019-06-29,317.62,11903.13,0.026683737806778556,0.029599627704842788,-13.31621733867554
2019-06-30,292.7,10854.1,0.026966768317962797,0.029454685966912423,-13.885515878995236
2019-07-01,295.07,10624.93,0.02777147708267254,0.02934916031851047,-10.232873984129686
2019-07-02,291.48,10842.85,0.026882231147714854,0.02921811032508218,-12.758921693567071
2019-07-03,301.14,11940.0,0.02522110552763819,0.02903238233811071,-18.094532966541333
2019-07-04,282.73,11145.67,0.025366801636868847,0.028831200889994683,-19.21978326083933
2019-07-05,287.47,10970.73,0.0262033611254675,0.02865177328885534,-17.04171404462077
2019-07-06,288.29,11256.49,0.025611003074670704,0.028440580689686412,-19.8322890973073
2019-07-07,304.72,11406.24,0.02671520150373831,0.02829201690197068,-14.297758147433903
2019-07-08,311.97,12238.6,0.025490660696484892,0.028114504721614843,-17.28115556547294
2019-07-09,307.46,12543.41,0.024511675852100824,0.027922226272932952,-19.050026011911914
2019-07-10,289.23,12108.37,0.02388678244883498,0.027689107830430625,-22.64727086388486
2019-07-11,268.63,11342.89,0.023682676989726606,0.027445796944206305,-23.55989201510692
2019-07-12,274.62,11757.22,0.02335756241696592,0.027153345747231654,-27.305434193900467
2019-07-13,268.79,11355.76,0.023669926099177865,0.026909434762406034,-23.613996763208355
2019-07-14,225.85,10174.18,0.022198349154428167,0.026637934647515106,-26.842793391319532
2019-07-15,228.2,10838.72,0.02105414661509846,0.02632627178878233,-30.752124080196463
2019-07-16,198.88,9439.59,0.021068711670739936,0.026031800823837763,-29.542775085725925
2019-07-17,210.81,9667.92,0.021805103889978403,0.02578103697196775,-25.650949836321868
2019-07-18,225.73,10627.16,0.021240858329036168,0.02551764550596638,-27.114064475909327
2019-07-19,220.73,10504.29,0.021013319320011156,0.025252392367318115,-27.467529337968944
2019-07-20,228.2,10740.23,0.021247217238364542,0.02501069570601576,-25.44343480437138
2019-07-21,225.38,10589.45,0.021283447204529033,0.024754415415786712,-26.537508437096548
2019-07-22,217.51,10340.31,0.021035152717858555,0.024490056005084953,-27.379686899107647
2019-07-23,212.48,9864.91,0.021538969944986826,0.024265060548267246,-23.860523159625803
2019-07-24,216.31,9763.28,0.02215546414729476,0.024064045839200337,-21.395237024663793
2019-07-25,219.14,9879.87,0.022180453791396038,0.023905941265321508,-17.617030413950296
2019-07-26,218.81,9824.0,0.022273004885993486,0.0237843780607927,-14.06986906620068
2019-07-27,207.3,9476.52,0.021875118714464802,0.02363578974572122,-16.928146041997984
2019-07-28,211.62,9541.54,0.02217880970996296,0.023538969968698222,-11.579741824896983
2019-07-29,210.89,9507.64,0.022181109087007923,0.023388882344705868,-16.87405547294358
2019-07-30,209.58,9574.21,0.021890056725306844,0.023219658624950668,-18.825806388058417
2019-07-31,218.42,10080.53,0.021667511529651712,0.023016193106516643,-21.979261437373378
2019-08-01,216.84,10374.99,0.020900261108685408,0.022816794105215657,-22.25250577661947
2019-08-02,217.61,10523.75,0.020677990260125907,0.022665356929631918,-18.013148799261693
2019-08-03,222.14,10816.86,0.020536458824464768,0.02250434550255178,-19.041985984482647
2019-08-04,221.79,10929.23,0.02029328690127301,0.022307343028411964,-22.55464173430174
2019-08-05,233.54,11828.8,0.019743338292979848,0.022111754202355605,-22.91071835251146
2019-08-06,226.28,11481.69,0.01970790014361997,0.021878177490351657,-26.229640675320354
2019-08-07,226.1,11975.03,0.0188809547867521,0.021657853960027233,-25.92991208989831
2019-08-08,221.39,11999.77,0.018449520282472077,0.021455782107706274,-24.73170584584561
2019-08-09,210.53,11879.99,0.017721395388379958,0.02125026920569111,-25.810872911247717
2019-08-10,206.48,11309.31,0.018257524110666345,0.0210694307763891,-22.907684301963236
2019-08-11,216.42,11549.97,0.018737711007041576,0.020915435729391623,-19.778825065104755
2019-08-12,211.41,11396.08,0.01855111582228275,0.020744808720161784,-21.625797458965913
2019-08-13,209.3,10892.71,0.019214685785263724,0.02064535327452297,-13.44092458591344
2019-08-14,187.1,10050.37,0.018616230049241966,0.020564089388994417,-11.579270394688923
2019-08-15,188.03,10293.93,0.01826610439356009,0.020470669146421757,-13.30222426970742
2019-08-16,184.88,10331.54,0.017894718502759508,0.02034032296684779,-17.933349031260992
2019-08-17,185.59,10216.02,0.01816656584462442,0.020237846550700735,-14.473485189669578
2019-08-18,194.33,10306.78,0.018854579218727865,0.020165888547324626,-10.273198957327523
2019-08-19,202.28,10915.54,0.01853137820025395,0.020075360579387604,-12.782092862526962
2019-08-20,196.6,10760.51,0.01827050948328657,0.019974929322012856,-14.15624871426524
2019-08-21,187.45,10142.57,0.01848150912441324,0.01988980786889801,-12.13988615959658
2019-08-22,190.35,10099.88,0.018846758575349412,0.0198000674899101,-12.499257747764414
2019-08-23,194.02,10389.55,0.018674533545726235,0.019684036469857818,-15.71138649331143
2019-08-24,190.6,10134.35,0.018807323607335447,0.019571598797055795,-15.207669851051708
2019-08-25,186.54,10142.69,0.018391570677995676,0.019442217656789204,-17.426630254271046
2019-08-26,188.67,10372.25,0.018189881655378534,0.019319376421486328,-16.846706558211388
2019-08-27,187.24,10185.05,0.018383807639628675,0.019192876352475182,-17.11093661004508
2019-08-28,173.03,9721.0,0.017799609093714638,0.01904682635269874,-19.75329536546776
2019-08-29,169.01,9498.44,0.017793448187281277,0.018910272734764554,-18.714472006322048
2019-08-30,168.5,9584.54,0.01758039509460026,0.01877403552026284,-18.86287878263402
2019-08-31,171.57,9587.47,0.01789523200594109,0.0186738678835047,-14.37795005104283
2019-09-01,170.74,9724.98,0.017556848445960817,0.018569829823032527,-15.094028843720352
2019-09-02,178.05,10340.0,0.01721953578336557,0.018459265721662555,-16.151387488225556
2019-09-03,178.75,10615.28,0.01683893406485745,0.01834412062711537,-17.022145565777546
2019-09-04,174.72,10567.02,0.01653446288546818,0.018237158113531646,-16.252952565031254
2019-09-05,173.75,10564.49,0.016446605562596965,0.01812844829416421,-16.54815864326765
2019-09-06,169.08,10298.73,0.01641755828145801,0.018046335077321077,-13.046991177705392
2019-09-07,177.62,10455.88,0.01698757063011435,0.017997603422242485,-7.924052387132519
2019-09-08,181.19,10381.18,0.017453699868415728,0.017988680238243678,-1.5105781124874595
2019-09-09,180.54,10303.12,0.017522847448151625,0.017964191016159852,-4.023966546950963
2019-09-10,179.81,10098.15,0.017806231834543954,0.017933141710409932,-4.971147074194793
2019-09-11,178.28,10158.33,0.017550128810542676,0.01789977547668526,-5.39583182666421
2019-09-12,180.72,10415.01,0.01735187964293841,0.017837681938607755,-9.694699997404854
2019-09-13,180.95,10342.06,0.0174965142341081,0.017800358078103293,-6.014729148555298
2019-09-14,188.13,10335.02,0.018203157807145025,0.017798259858556122,-0.3446087083420757
2019-09-15,189.03,10302.01,0.018348846487238897,0.017813397458038772,2.5377766317439265
2019-09-16,197.22,10251.31,0.01923851683345836,0.017849129157666566,5.900680392772939
2019-09-17,207.84,10187.82,0.02040083158124113,0.017900670903083674,8.200938056349738
2019-09-18,210.21,10156.99,0.020696092050893032,0.01797282803143831,11.681343002375378
2019-09-19,220.24,10244.29,0.02149880567613763,0.018080437904533345,17.669437164870683
2019-09-20,218.03,10168.59,0.021441517457189245,0.018179104848959213,16.01605319592634
2019-09-21,215.05,9986.39,0.021534308193451288,0.018268689836229274,14.260009790845697
2019-09-22,211.2,10028.87,0.021059202083584687,0.01834817878749122,12.769628392695221
2019-09-23,201.29,9702.25,0.02074673400499884,0.01841282580074667,10.311995678677865
2019-09-24,165.81,8493.14,0.019522814883541306,0.018450533940931525,6.150884148786107
2019-09-25,169.96,8430.05,0.02016120900825025,0.018516244852693917,10.837494109197898
2019-09-26,165.92,8063.73,0.020576085756839575,0.01858932078993428,11.92504926174902
2019-09-27,173.79,8177.91,0.021251150966444973,0.018704372185691955,19.39111052696734
2019-09-28,173.49,8198.81,0.02116038790995279,0.018816603509781007,18.92235662943731
2019-09-29,169.24,8043.82,0.021039754743393067,0.0189319154980741,19.677371470765937
2019-09-30,180.85,8289.34,0.021817177242096475,0.019062647005945947,21.916146350342537
2019-10-01,175.66,8292.44,0.021183149953451576,0.019183523722862302,20.654626703946043
2019-10-02,180.24,8359.94,0.021559963349019252,0.019328204641717427,25.206414506520105
2019-10-03,174.69,8223.96,0.021241591641982697,0.019474959894288272,26.145702335835573
2019-10-04,175.55,8137.13,0.02157394560490001,0.019642942651602664,30.478659962162613
2019-10-05,176.25,8126.19,0.021689131068803463,0.019817693501809546,31.876033545360283
2019-10-06,170.1,7854.25,0.02165706464652895,0.019992343713978577,31.91404151120596
2019-10-07,179.85,8190.09,0.02195946564689765,0.020158073547871354,29.267840146427293
2019-10-08,180.6,8168.39,0.022109620133220865,0.02031327089003153,26.675835495661904
2019-10-09,192.62,8560.74,0.02250039132131101,0.020479189019136843,28.406021840271368
2019-10-10,191.14,8558.03,0.022334579336599658,0.02063013393587203,25.431250947046212
2019-10-11,180.72,8258.5,0.021882908518496096,0.020774559926137144,24.68802226312232
2019-10-12,179.68,8300.09,0.02164795803418999,0.02091776253917886,24.758576475027173
2019-10-13,180.99,8275.01,0.021871876891991673,0.02106360796110832,25.007053401266322
2019-10-14,186.72,8348.2,0.02236649816726959,0.021202385973112466,22.87152813942197
2019-10-15,180.49,8159.29,0.022120797275253117,0.02132811766604627,20.556882366624542
2019-10-16,174.47,7991.74,0.021831290807759012,0.021414543465189628,13.476995117375544
2019-10-17,177.16,8070.58,0.02195133435267354,0.021466226890904046,7.600193968848412
2019-10-18,172.74,7947.01,0.02173647698945893,0.021500906388856243,5.026963235414317
2019-10-19,171.79,7948.01,0.02161421538221517,0.021504753379058827,0.5368191508686282
2019-10-20,175.22,8223.35,0.021307617941593145,0.021500290061872287,-0.6244871234671101
2019-10-21,173.98,8197.27,0.021224139256118192,0.021489951097294516,-1.440347814040388
2019-10-22,171.2,8020.0,0.02134663341645885,0.021499532141723655,1.3648728557394518
2019-10-23,162.35,7466.62,0.021743439467925247,0.021532755657154533,4.804155982750125
2019-10-24,160.38,7412.41,0.021636687662986803,0.021603218083136054,10.827704877884159
2019-10-25,181.5,8655.02,0.020970488803029916,0.021630194076295375,4.014043971512304
2019-10-26,179.49,9230.0,0.019446370530877576,0.021592536902096646,-5.490428254005875
2019-10-27,183.75,9529.93,0.01928135883474485,0.021526877164373303,-9.26910798765852
2019-10-28,181.72,9205.14,0.019741144621374582,0.02147956905475403,-6.707075950676056
2019-10-29,190.46,9407.62,0.02024529051981266,0.02145308691396802,-3.7760146601988565
2019-10-30,183.13,9154.72,0.020003888704406034,0.02139264396271167,-8.311288474989698
2019-10-31,182.18,9140.85,0.01993031282648769,0.021350882725146212,-5.914309862871692
2019-11-01,182.85,9231.61,0.019806945917342694,0.021292448810756988,-8.130892447719773
2019-11-02,182.91,9289.52,0.019689930157855303,0.021240726761286074,-7.30482682409086
2019-11-03,181.54,9194.71,0.01974396147349944,0.021179727290239387,-8.482380390283984
2019-11-04,185.71,9393.35,0.019770369463503436,0.021115768570062723,-8.846650422339309
2019-11-05,188.68,9308.66,0.020269297621784445,0.02106950966923791,-6.407918373956212
2019-11-06,191.16,9339.05,0.020468891375461103,0.02101982386019002,-6.787844000416876
2019-11-07,186.68,9216.2,0.020255636813437207,0.020958024416197228,-8.385414623193599
2019-11-08,183.74,8773.73,0.020942062269980955,0.02090608011448623,-6.92578644111892
2019-11-09,184.89,8809.41,0.02098778465300173,0.0208611869583663,-6.03008753064328
2019-11-10,188.96,9039.47,0.020903880426617935,0.02082855268863703,-4.473939517914893
2019-11-11,184.98,8733.27,0.02118106963371108,0.020812989741954398,-2.1567318254290924
2019-11-12,187.09,8821.94,0.021207353484607692,0.02079083896170826,-3.0382550645541295
2019-11-13,188.11,8777.12,0.021431859197549995,0.020759684329384277,-4.178745205126988
2019-11-14,184.92,8646.68,0.02138624304357279,0.02073519918832827,-3.320649895842964
2019-11-15,180.0,8471.73,0.02124713606311816,0.020715727363506905,-2.675768234616893
2019-11-16,182.37,8491.02,0.021477984977069892,0.02069994905098678,-2.156358096499933
2019-11-17,183.82,8502.4,0.021619777945050808,0.020696059082839845,-0.5368811351752822
2019-11-18,178.2,8187.17,0.02176576277272855,0.020701110662523625,0.7011468509658503
2019-11-19,175.94,8133.64,0.021631151612316254,0.020711895118214398,1.5183943677324896
2019-11-20,174.72,8098.01,0.021575671059927068,0.020723612845008024,1.6562829689667602
2019-11-21,161.01,7627.74,0.02110848036246647,0.020715674409874946,-1.1156469001278646
2019-11-22,149.56,7268.23,0.020577224441163805,0.020676800575649565,-5.363525988985229
2019-11-23,151.84,7311.57,0.020767085591740217,0.020647813839941343,-4.019109046594904
2019-11-24,139.96,6903.28,0.020274420275579148,0.02062461155569299,-3.319276598598875
2019-11-25,145.69,7109.57,0.020492097271705603,0.020659469113720585,5.377490566517751
2019-11-26,147.47,7156.14,0.02060747833329141,0.020703673097005475,6.877728431446961
2019-11-27,152.62,7508.52,0.020326242721601592,0.020723176367013037,2.9638509389850576
2019-11-28,150.72,7419.49,0.020314064713342832,0.020725468840130712,0.3397046511279589
2019-11-29,154.57,7739.68,0.01997110991668906,0.020724376213873477,-0.1638620780256339
2019-11-30,151.37,7541.89,0.02007056586611579,0.020729051315194414,0.703717201275933
2019-12-01,150.73,7390.89,0.02039402561802435,0.020748620638550472,2.964009207333751
2019-12-02,148.65,7294.28,0.02037898188717735,0.020771589029527873,3.4995133238050036
2019-12-03,147.17,7292.71,0.020180426754937465,0.020786137872242476,2.2106266871714464
2019-12-04,145.38,7194.32,0.02020760822426581,0.02080071249760122,2.211586189977499
2019-12-05,148.1,7389.0,0.020043307619434292,0.020793179497522882,-1.1149375107466497
2019-12-06,148.45,7527.47,0.019721101512194666,0.020768253168747332,-3.653299289881984
2019-12-07,147.14,7488.21,0.019649555768334485,0.02074805046724391,-2.9921599142252564
2019-12-08,150.44,7510.11,0.020031663983616752,0.020717703857698437,-4.347223662252208
2019-12-09,147.38,7338.64,0.020082740126235923,0.020687535706806242,-4.3122442017069496
2019-12-10,145.56,7224.13,0.020149139065880596,0.02066237766144833,-3.6105323286115376
2019-12-11,143.39,7210.0,0.0198876560332871,0.02061926387476753,-6.106460262825575
2019-12-12,144.87,7198.08,0.020126200320085358,0.020583225435950123,-5.098010769269424
2019-12-13,144.8,7258.48,0.019949080248206238,0.020533799470971996,-6.9185735855957
2019-12-14,141.79,7064.05,0.02007205498262328,0.02048999320227368,-6.145016019279104
2019-12-15,142.46,7118.59,0.020012390094105714,0.020448835003306597,-5.811352482256559
2019-12-16,132.73,6891.72,0.019259343095772895,0.02037488027393003,-10.329841852788524
2019-12-17,121.88,6623.82,0.018400258461129682,0.020267562957799322,-14.891547415999884
2019-12-18,132.78,7277.83,0.018244449238303175,0.020150185839985145,-16.17822251943961
2019-12-19,128.1,7150.3,0.017915332223822775,0.020026325193702028,-17.17809321986251
2019-12-20,128.19,7187.83,0.01783431160725838,0.019901613211946407,-17.340640030509135
2019-12-21,126.99,7132.75,0.01780379236619817,0.01979145694540413,-15.655736175799984
2019-12-22,132.09,7501.44,0.017608619145124137,0.01969250343553614,-14.426655570228931
2019-12-23,127.8,7317.09,0.017465959828292393,0.019582465910087884,-15.89595106576146
2019-12-24,127.75,7255.77,0.01760667716865336,0.019493541139857018,-13.158172074291697
2019-12-25,125.09,7204.63,0.01736244609369253,0.01938921943392325,-15.27247863660266
2019-12-26,125.58,7202.0,0.01743682310469314,0.01928353092630331,-15.385944739663138
2019-12-27,126.29,7254.74,0.01740792916079694,0.01918625380760982,-14.357368456016872
2019-12-28,128.11,7316.14,0.017510599851834438,0.019092804978892874,-13.800610075181075
2019-12-29,134.36,7388.24,0.01818565720658777,0.019033289888556165,-8.940177674397853
2019-12-30,131.59,7246.0,0.018160364338945627,0.01896961650431716,-9.517427360606046
2019-12-31,129.16,7195.23,0.017950781281487874,0.01888817502643261,-11.980196466837445
2020-01-01,130.77,7200.85,0.01816035606907518,0.018814220832495874,-10.886833456082279
2020-01-02,127.19,6965.71,0.01825944519654134,0.018750188113882668,-9.519033376864162
2020-01-03,134.35,7344.96,0.018291454276129483,0.018686316315611455,-9.482339160927323
2020-01-04,134.2,7354.11,0.018248299250351162,0.018626482703308685,-8.955649452501858
2020-01-05,135.37,7358.75,0.018395787328010872,0.01858230556383589,-6.720284784114505
2020-01-06,144.15,7758.0,0.018580819798917247,0.018546681031521982,-5.438982855477681
2020-01-07,142.8,8145.28,0.017531625677693095,0.018463346421324526,-12.480432519077588
2020-01-08,140.72,8055.98,0.017467769284432187,0.01837618072659774,-13.020986306482952
2020-01-09,137.74,7817.76,0.01761885757557152,0.0182918380102541,-12.557764786058334
2020-01-10,144.84,8197.02,0.017669836111172108,0.018217910679516936,-11.15174115241585
2020-01-11,142.38,8020.01,0.017753095070953774,0.018138807171212547,-11.791124064105107
2020-01-12,146.54,8184.98,0.017903525726391513,0.018070622020485393,-10.253878857390708
2020-01-13,143.58,8110.34,0.017703326864225176,0.017991664416538787,-11.801124102383898
2020-01-14,165.64,8810.01,0.018801340747626846,0.01795129610498949,-6.051497801032579
2020-01-15,166.4,8821.41,0.018863197606731805,0.017938091255354793,-2.0569003162316357
2020-01-16,164.21,8720.01,0.018831400422705938,0.017952462654074002,2.343129921174958
2020-01-17,169.85,8913.28,0.019055835786601562,0.01797950887235061,4.447306343427049
2020-01-18,174.14,8915.96,0.019531267524753364,0.01803337338238163,9.019845575522245
2020-01-19,166.79,8701.7,0.019167518990542077,0.018077813628491087,7.475519171376899
2020-01-20,166.87,8642.35,0.019308405699838584,0.018127967406279102,8.451083357369594
2020-01-21,169.49,8736.03,0.019401261213617627,0.018187722141895554,10.180480670966618
2020-01-22,168.07,8682.36,0.019357640088639494,0.01825077815057379,10.830668792005604
2020-01-23,162.81,8404.52,0.019371719027380503,0.018309612879198026,10.024843653461168
2020-01-24,162.54,8439.0,0.0192605758976182,0.018372883872662216,10.932387024747792
2020-01-25,160.35,8340.58,0.019225281695037993,0.01843249915900704,10.256791501563644
2020-01-26,167.86,8615.0,0.019484619849100406,0.018501722181950495,11.929567664947882
2020-01-27,170.08,8907.57,0.019093871841590917,0.01855449791494237,9.041791846957281
2020-01-28,175.64,9374.21,0.018736512196761115,0.018572859747948152,3.0290628703470768
2020-01-29,173.72,9301.53,0.018676497307432215,0.01859006418023104,2.842084877007234
2020-01-30,184.69,9513.21,0.019414056874598587,0.018638840033334728,8.151598363129441
2020-01-31,179.99,9352.89,0.019244319135582694,0.018674972135551644,5.968842584278233
2020-02-01,183.6,9384.61,0.019563945651444224,0.01871845548404841,7.144250227000204
2020-02-02,188.44,9331.51,0.02019394503140435,0.018781871842557574,10.40098139029675
2020-02-03,189.69,9292.24,0.020413807650254405,0.01885405545588768,11.86690534933863
2020-02-04,188.91,9197.02,0.020540348939112885,0.018925540842924415,11.657895217328008
2020-02-05,203.78,9612.04,0.021200494379965126,0.019012863328959344,14.098810544411688
2020-02-06,213.19,9772.0,0.021816414244781007,0.01915568961452894,24.44033796899847
2020-02-07,223.33,9813.73,0.022756892639190198,0.019331993726354205,30.27932913833389
2020-02-08,223.05,9895.05,0.022541573817211637,0.01949608426774221,27.940042199248193
2020-02-09,228.49,10151.75,0.022507449454527546,0.01965733804585406,27.377805390604394
2020-02-10,222.89,9851.83,0.022624223113878333,0.01981970898061821,27.4381904871017
2020-02-11,236.69,10223.08,0.02315251372384839,0.019994675247200104,29.318180550992622
2020-02-12,265.74,10326.46,0.025733891381945026,0.0202623607311241,45.36189485349213
2020-02-13,268.32,10229.63,0.02622968768176366,0.020509972295595327,39.50966600652903
2020-02-14,285.15,10344.36,0.027565745971717917,0.020800057241094863,46.13506440647364
2020-02-15,264.88,9904.72,0.026742805450330753,0.021063770742015694,42.011772093623215
2020-02-16,258.85,9917.27,0.026100933018865072,0.021298607316424478,36.97081204497481
