entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,regime,rsi,volume_ratio,volatility,holding_bars
2019-09-01 11:00:00+00:00,2019-09-01 22:00:00+00:00,9571.05,9714.615749999997,1.4999999999999787,TP1,MarketRegime.SIDEWAYS,28.837796867104885,0.4666246388378939,0.004345203518749594,11.0
2019-09-06 18:00:00+00:00,2019-09-10 19:00:00+00:00,10357.01,10065.015714285715,-2.8192913371164563,STOP,MarketRegime.SIDEWAYS,28.525727500481963,1.5585026670548396,0.008820959487082934,97.0
2019-09-06 20:00:00+00:00,2019-09-10 19:00:00+00:00,10355.21,10041.941428571428,-3.0252266388472164,STOP,MarketRegime.SIDEWAYS,27.49051504269822,1.840728414865408,0.008825637549284449,95.0
2019-09-06 22:00:00+00:00,2019-09-10 19:00:00+00:00,10326.12,10040.05688768,-2.770286538603077,STOP,MarketRegime.SIDEWAYS,29.058519086173874,0.41911956150828683,0.008950575476150607,93.0
2019-09-06 23:00:00+00:00,2019-09-08 11:00:00+00:00,10298.73,10404.530820603986,1.0273191024911492,STOP,MarketRegime.SIDEWAYS,27.44679460648699,0.5965031002902998,0.008957198481020834,36.0
2019-09-07 00:00:00+00:00,2019-09-08 11:00:00+00:00,10330.6,10446.5097,1.122003562232592,STOP,MarketRegime.SIDEWAYS,29.118207259068583,0.4048178081279862,0.008991402161019261,35.0
2019-09-07 01:00:00+00:00,2019-09-10 19:00:00+00:00,10359.72,10038.730285714286,-3.0984400571223305,STOP,MarketRegime.SIDEWAYS,22.282500904180168,0.47471163883600215,0.009013955293180791,90.0
2019-09-07 02:00:00+00:00,2019-09-08 11:00:00+00:00,10334.88,10446.5097,1.0801257489201745,STOP,MarketRegime.SIDEWAYS,22.00092155281645,0.3122603897167144,0.008920402721373637,33.0
2019-09-07 03:00:00+00:00,2019-09-08 11:00:00+00:00,10333.84,10446.5097,1.0902984756876475,STOP,MarketRegime.SIDEWAYS,22.818399044205464,0.22981971462199535,0.00892004758917442,32.0
2019-09-07 04:00:00+00:00,2019-09-10 19:00:00+00:00,10346.24,10062.201714285715,-2.745328599706608,STOP,MarketRegime.SIDEWAYS,20.95513110722284,0.24687405175664492,0.008843472158501528,87.0
2019-09-07 05:00:00+00:00,2019-09-10 19:00:00+00:00,10360.86,10081.67142857143,-2.69464669369696,STOP,MarketRegime.SIDEWAYS,20.233861806687486,0.2810286656767596,0.008858668231815133,86.0
2019-09-07 06:00:00+00:00,2019-09-08 11:00:00+00:00,10330.85,10446.5097,1.1195564740558632,STOP,MarketRegime.SIDEWAYS,18.67624237612327,0.315222884742397,0.008837104090129187,29.0
2019-09-08 17:00:00+00:00,2019-09-09 07:00:00+00:00,10363.06,10198.327428571429,-1.5896132168352857,STOP,MarketRegime.SIDEWAYS,22.507245483134966,0.6298088761200046,0.003218355205291244,14.0
2019-09-08 18:00:00+00:00,2019-09-09 07:00:00+00:00,10331.0,10163.262285714287,-1.6236348299846393,STOP,MarketRegime.SIDEWAYS,19.042449865737282,0.8080820713258758,0.003245134907559687,13.0
2019-09-08 19:00:00+00:00,2019-09-09 07:00:00+00:00,10340.06,10173.890857142856,-1.6070423465351555,STOP,MarketRegime.SIDEWAYS,22.055225445648205,0.6990858449763387,0.00324499363298178,12.0
2019-09-08 20:00:00+00:00,2019-09-09 07:00:00+00:00,10359.3,10192.234285714287,-1.6127123867994229,STOP,MarketRegime.SIDEWAYS,21.86176891406521,0.9435902952524426,0.0032331137806621353,11.0
2019-09-09 07:00:00+00:00,2019-09-09 11:00:00+00:00,10147.36,10386.677714285714,2.358423415407682,TP1,MarketRegime.SIDEWAYS,25.255816087734644,3.284355647978903,0.0037481803713943344,4.0
2019-09-09 08:00:00+00:00,2019-09-09 11:00:00+00:00,10149.96,10397.120571428568,2.4350891178740492,TP1,MarketRegime.SIDEWAYS,27.726377952755684,1.763589985018709,0.0037650922247322613,3.0
2019-09-10 14:00:00+00:00,2019-09-10 19:00:00+00:00,10208.0,10065.02,-1.4006661442006227,STOP,MarketRegime.SIDEWAYS,20.830673839701134,1.2667315409457256,0.0033391146351791435,5.0
2019-09-10 15:00:00+00:00,2019-09-10 19:00:00+00:00,10175.07,10032.21,-1.404019824925043,STOP,MarketRegime.SIDEWAYS,18.793188548864904,1.501351199749123,0.0033772259801166356,4.0
2019-09-10 17:00:00+00:00,2019-09-10 19:00:00+00:00,10211.48,10073.330857142857,-1.3528807073719245,STOP,MarketRegime.SIDEWAYS,29.636980071115573,0.5953302221492724,0.0033102357139042906,2.0
2019-09-10 18:00:00+00:00,2019-09-10 19:00:00+00:00,10197.32,10065.026857142857,-1.2973324643841992,STOP,MarketRegime.SIDEWAYS,29.354191408329626,0.5035171170291604,0.0033087853949975475,1.0
2019-09-10 19:00:00+00:00,2019-09-12 13:00:00+00:00,10026.31,10272.881714285713,2.459246864357015,TP1,MarketRegime.SIDEWAYS,18.816611539875097,4.757977281270745,0.004514706695353702,42.0
2019-09-10 20:00:00+00:00,2019-09-12 13:00:00+00:00,10062.79,10319.15885714286,2.547691615773153,TP1,MarketRegime.SIDEWAYS,25.39682539682549,1.784592846744434,0.004376166874909082,41.0
2019-09-11 06:00:00+00:00,2019-09-12 21:00:00+00:00,9990.83,10344.43742857143,3.5393198420094167,TP1,MarketRegime.BEAR_MARKET,28.77901696516153,2.1844575410378115,0.004436863891330532,39.0
2019-09-13 17:00:00+00:00,2019-09-19 03:00:00+00:00,10226.59,10084.230571428572,-1.3920517843330769,STOP,MarketRegime.SIDEWAYS,29.43342013109455,2.0089503349214333,0.0030580355670480693,130.0
2019-09-15 08:00:00+00:00,2019-09-16 12:00:00+00:00,10289.36,10186.466400000001,-0.9999999999999943,STOP,MarketRegime.SIDEWAYS,27.06756039928628,0.49309816124239597,0.0019844833549975864,28.0
2019-09-15 09:00:00+00:00,2019-09-16 12:00:00+00:00,10286.49,10183.6251,-1.0000000000000047,STOP,MarketRegime.SIDEWAYS,29.62005277044841,1.1242937140927134,0.0019785682703592927,27.0
2019-09-15 10:00:00+00:00,2019-09-16 12:00:00+00:00,10310.16,10207.0584,-0.9999999999999997,STOP,MarketRegime.SIDEWAYS,26.282334733583752,0.8488866472057309,0.0020366865165633644,26.0
2019-09-15 11:00:00+00:00,2019-09-16 12:00:00+00:00,10298.02,10195.0398,-0.9999999999999997,STOP,MarketRegime.SIDEWAYS,26.997104411514215,0.827389375755661,0.0020305707374649244,25.0
2019-09-16 12:00:00+00:00,2019-09-19 03:00:00+00:00,10148.3,10046.817,-1.0000000000000018,STOP,MarketRegime.SIDEWAYS,24.54960283927683,6.282282456437838,0.0032055223535306598,63.0
2019-09-16 13:00:00+00:00,2019-09-19 03:00:00+00:00,10150.04,10048.5396,-1.0000000000000078,STOP,MarketRegime.SIDEWAYS,24.19601317621526,1.7195430352142063,0.003156042936411645,62.0
2019-09-16 14:00:00+00:00,2019-09-19 03:00:00+00:00,10138.27,10036.8873,-1.000000000000001,STOP,MarketRegime.SIDEWAYS,15.81945190757699,1.4577056488995466,0.0031588488646465767,61.0
2019-09-16 15:00:00+00:00,2019-09-16 21:00:00+00:00,10117.49,10274.401142857141,1.5508900217063855,TP1,MarketRegime.SIDEWAYS,11.648070745103723,1.2554190804502918,0.0030422932671557907,6.0
2019-09-16 16:00:00+00:00,2019-09-19 03:00:00+00:00,10145.9,10031.517714285714,-1.1273744637172247,STOP,MarketRegime.SIDEWAYS,19.295090243594828,1.6774687543024558,0.003128952448963519,59.0
2019-09-16 17:00:00+00:00,2019-09-19 03:00:00+00:00,10143.83,10034.652285714286,-1.0762967664650689,STOP,MarketRegime.SIDEWAYS,21.8213610248727,0.43487472245800907,0.003117657726465293,58.0
2019-09-16 18:00:00+00:00,2019-09-19 03:00:00+00:00,10129.92,10018.515428571429,-1.0997576627315044,STOP,MarketRegime.SIDEWAYS,16.16652274035748,0.5547007399319477,0.0031096843745448285,57.0
2019-09-16 19:00:00+00:00,2019-09-19 03:00:00+00:00,10121.39,10008.903714285712,-1.1113719134850755,STOP,MarketRegime.SIDEWAYS,15.919640009921451,0.3950723790541503,0.003098008704862542,56.0
2019-09-17 11:00:00+00:00,2019-09-19 03:00:00+00:00,10162.88,10061.251199999999,-1.0000000000000042,STOP,MarketRegime.SIDEWAYS,21.334928229664968,0.5952753513210074,0.00394882165207968,40.0
2019-09-19 02:00:00+00:00,2019-09-19 03:00:00+00:00,10094.48,9990.997142857143,-1.0251430201739666,STOP,MarketRegime.SIDEWAYS,28.285430224150375,1.853628403132095,0.0019384289576780877,1.0
2019-09-19 03:00:00+00:00,2019-09-19 19:00:00+00:00,9823.81,10084.259714285714,2.651208790537627,TP1,MarketRegime.SIDEWAYS,13.030624778797943,6.623276580683381,0.00571027914714067,16.0
2019-09-19 04:00:00+00:00,2019-09-19 20:00:00+00:00,9821.57,10087.928857142855,2.7119784020564475,TP1,MarketRegime.SIDEWAYS,13.108676984941454,1.3618897969672983,0.005688151463889453,16.0
2019-09-19 05:00:00+00:00,2019-09-19 20:00:00+00:00,9893.85,10177.488857142856,2.8668198642879776,TP1,MarketRegime.SIDEWAYS,24.5535145369478,1.3123491147842192,0.00597595099007211,15.0
2019-09-19 06:00:00+00:00,2019-09-19 20:00:00+00:00,9869.57,10194.425,3.291480783863933,TP1,MarketRegime.SIDEWAYS,20.95353069424685,0.7160285196873656,0.005979436675667644,14.0
2019-09-19 07:00:00+00:00,2019-09-19 20:00:00+00:00,9875.49,10209.224999999999,3.379427248673218,TP1,MarketRegime.SIDEWAYS,21.97823936696345,0.62187577195939,0.005977272967661958,13.0
2019-09-19 08:00:00+00:00,2019-09-19 20:00:00+00:00,9881.34,10160.219142857144,2.8222806102931783,TP1,MarketRegime.SIDEWAYS,23.083023901366445,0.5777357672364724,0.005968072422907674,12.0
2019-09-19 09:00:00+00:00,2019-09-19 20:00:00+00:00,9878.01,10157.912571428573,2.83359271177669,TP1,MarketRegime.SIDEWAYS,23.2857532502956,0.6591135864911923,0.005950968487302888,11.0
2019-09-19 10:00:00+00:00,2019-09-19 20:00:00+00:00,9849.33,10143.825,2.990000335048179,TP1,MarketRegime.SIDEWAYS,19.776013104479915,0.7520430240272609,0.005949269786562067,10.0
2019-09-19 11:00:00+00:00,2019-09-19 20:00:00+00:00,9857.56,10164.399999999998,3.112737837761052,TP1,MarketRegime.SIDEWAYS,19.957009113357344,0.5436467322317793,0.005964166247798481,9.0
2019-09-19 12:00:00+00:00,2019-09-19 20:00:00+00:00,9874.22,10206.05,3.3605692398994544,TP1,MarketRegime.SIDEWAYS,23.107098715675193,0.6037408159025031,0.005925822189849961,8.0
2019-09-19 13:00:00+00:00,2019-09-19 20:00:00+00:00,9862.36,10176.400000000001,3.184227710203246,TP1,MarketRegime.SIDEWAYS,23.34292383692528,0.4562784461349603,0.0059257656505779036,7.0
2019-09-19 14:00:00+00:00,2019-09-19 20:00:00+00:00,9853.59,10130.831142857143,2.8136054256077547,TP1,MarketRegime.SIDEWAYS,20.12413640226113,0.48006107085586563,0.00592402344822075,6.0
2019-09-19 15:00:00+00:00,2019-09-19 20:00:00+00:00,9882.0,10154.556000000002,2.7581056466302605,TP1,MarketRegime.SIDEWAYS,26.52875960907018,0.624714694999016,0.0059811927608463935,5.0
2019-09-21 08:00:00+00:00,2019-09-22 01:00:00+00:00,10034.6,9907.84742857143,-1.2631551973030433,STOP,MarketRegime.SIDEWAYS,26.63685965444064,1.5626943728925993,0.002751370032799726,17.0
2019-09-21 09:00:00+00:00,2019-09-23 16:00:00+00:00,10000.34,9866.082285714287,-1.3425314967862443,STOP,MarketRegime.SIDEWAYS,22.63978001833152,1.2703183349150535,0.0028117440730298805,55.0
2019-09-21 10:00:00+00:00,2019-09-23 16:00:00+00:00,9994.24,9856.013714285715,-1.3830594994145133,STOP,MarketRegime.SIDEWAYS,23.45101624586796,1.034143186368089,0.0028007663662696974,54.0
2019-09-21 12:00:00+00:00,2019-09-23 16:00:00+00:00,9979.71,9821.817428571429,-1.5821358679618005,STOP,MarketRegime.SIDEWAYS,29.743669491744797,1.9995248531873533,0.0030536026510256296,52.0
2019-09-21 14:00:00+00:00,2019-09-23 16:00:00+00:00,9996.63,9835.28657142857,-1.6139781963664594,STOP,MarketRegime.SIDEWAYS,29.499683343888393,0.5740941264968806,0.0031283424719258696,50.0
2019-09-23 11:00:00+00:00,2019-09-23 17:00:00+00:00,9915.08,9795.726285714285,-1.2037594682616266,STOP,MarketRegime.SIDEWAYS,22.062600321027205,0.532151654521111,0.0023599487761646358,6.0
2019-09-23 12:00:00+00:00,2019-09-23 17:00:00+00:00,9921.86,9804.021714285715,-1.1876632578396191,STOP,MarketRegime.SIDEWAYS,25.35199704445634,1.4354224641117483,0.002261452708641787,5.0
2019-09-23 13:00:00+00:00,2019-09-23 20:00:00+00:00,9905.29,9790.395142857144,-1.159934309271685,STOP,MarketRegime.SIDEWAYS,24.99392958316477,0.9752101332138079,0.002092305518636761,7.0
2019-09-23 15:00:00+00:00,2019-09-23 22:00:00+00:00,9867.01,9717.966571428571,-1.5105227274668729,STOP,MarketRegime.SIDEWAYS,26.300337234675553,1.4811414736964439,0.002243553406878566,7.0
2019-09-23 16:00:00+00:00,2019-09-24 13:00:00+00:00,9813.5,9652.353714285715,-1.6420877945104713,STOP,MarketRegime.SIDEWAYS,23.061401982953313,1.6229950092427494,0.0023704241788857217,21.0
2019-09-23 17:00:00+00:00,2019-09-24 14:00:00+00:00,9792.37,9628.192857142858,-1.6765823070119166,STOP,MarketRegime.SIDEWAYS,18.332883915329546,0.9519666001799618,0.002373989044198204,21.0
2019-09-23 18:00:00+00:00,2019-09-23 23:00:00+00:00,9827.12,9711.0,-1.1816279845977335,STOP,MarketRegime.SIDEWAYS,26.98840412970425,0.9845147984868261,0.002522970808262733,5.0
2019-09-23 19:00:00+00:00,2019-09-24 13:00:00+00:00,9806.08,9633.533714285715,-1.7595847241128437,STOP,MarketRegime.SIDEWAYS,27.191751570983925,0.55746231324784,0.0024962612024998134,18.0
2019-09-23 20:00:00+00:00,2019-09-24 14:00:00+00:00,9774.12,9605.772,-1.7223852377503033,STOP,MarketRegime.SIDEWAYS,27.527638811685506,0.7999635383706571,0.002452400438838878,18.0
2019-09-23 21:00:00+00:00,2019-09-24 14:00:00+00:00,9753.15,9562.495714285715,-1.954797021621578,STOP,MarketRegime.SIDEWAYS,26.68303050258912,3.658735055996488,0.0022107497269794243,17.0
2019-09-23 22:00:00+00:00,2019-09-24 16:00:00+00:00,9716.3,9508.948571428571,-2.1340574969013737,STOP,MarketRegime.SIDEWAYS,17.596139786518492,2.0951180753044616,0.0022694598820282006,18.0
2019-09-23 23:00:00+00:00,2019-09-24 17:00:00+00:00,9702.25,9489.551714285715,-2.1922573188104284,STOP,MarketRegime.SIDEWAYS,13.472169411213997,0.9767546253311918,0.002269462911111382,18.0
2019-09-24 00:00:00+00:00,2019-09-24 16:00:00+00:00,9747.36,9515.804571428573,-2.37557070397962,STOP,MarketRegime.SIDEWAYS,25.49924483973831,1.427905446225244,0.0025190739458237615,16.0
2019-09-24 01:00:00+00:00,2019-09-24 17:00:00+00:00,9725.15,9487.404285714287,-2.4446483014217044,STOP,MarketRegime.SIDEWAYS,24.490289306148753,0.8704416278123036,0.0025284052363593996,16.0
2019-09-24 02:00:00+00:00,2019-09-24 18:00:00+00:00,9720.56,9480.92857142857,-2.4652018872516486,STOP,MarketRegime.SIDEWAYS,22.80317769130984,0.4986749668048429,0.0025268023388277635,16.0
2019-09-24 03:00:00+00:00,2019-09-24 18:00:00+00:00,9719.98,9476.901142857143,-2.500816433190774,STOP,MarketRegime.SIDEWAYS,23.832923832923655,0.580211641330798,0.0024912135781116683,15.0
2019-09-24 04:00:00+00:00,2019-09-24 16:00:00+00:00,9722.61,9510.839142857143,-2.1781276544349457,STOP,MarketRegime.SIDEWAYS,23.422016525171372,0.587512847913757,0.0024990432377177195,12.0
2019-09-24 14:00:00+00:00,2019-09-24 18:00:00+00:00,9522.05,9358.200285714285,-1.7207399066977602,STOP,MarketRegime.SIDEWAYS,19.648678503111753,2.8348933826823495,0.0035122501326197843,4.0
2019-09-24 15:00:00+00:00,2019-09-24 18:00:00+00:00,9527.31,9346.595142857142,-1.8968088279152984,STOP,MarketRegime.SIDEWAYS,22.073852408108024,3.4634748338416332,0.0034923242061318145,3.0
2019-09-24 16:00:00+00:00,2019-09-24 18:00:00+00:00,9504.47,9311.556285714285,-2.0297156420685676,STOP,MarketRegime.SIDEWAYS,20.99229468145093,1.849945304260338,0.0033960526646709807,2.0
2019-09-24 17:00:00+00:00,2019-09-24 18:00:00+00:00,9484.55,9289.064857142856,-2.061090329611249,STOP,MarketRegime.SIDEWAYS,19.95610117148624,1.0896136371283276,0.0033954665230070936,1.0
2019-09-24 18:00:00+00:00,2019-09-24 19:00:00+00:00,8635.95,8382.60642857143,-2.933592383334451,STOP,MarketRegime.BEAR_MARKET,6.104477370776678,5.184278404358617,0.018238591092712128,1.0
2019-09-24 19:00:00+00:00,2019-09-24 23:00:00+00:00,8367.78,8539.936832000001,2.057377607919909,STOP,MarketRegime.BEAR_MARKET,2.2650559602060554,7.566120900636983,0.018967968116438395,4.0
2019-09-24 20:00:00+00:00,2019-09-26 14:00:00+00:00,8564.87,8243.687375000001,-3.749999999999994,STOP,MarketRegime.BEAR_MARKET,14.080751495284801,3.5720835954726313,0.01992669067945976,42.0
2019-09-24 21:00:00+00:00,2019-09-25 08:00:00+00:00,8636.77,8312.891125,-3.750000000000004,STOP,MarketRegime.BEAR_MARKET,16.91062969074362,1.4781881799819037,0.020114223750362425,11.0
2019-09-24 22:00:00+00:00,2019-09-25 07:00:00+00:00,8656.76,8332.1315,-3.750000000000008,STOP,MarketRegime.BEAR_MARKET,18.230684425374704,0.9067965475238275,0.020166699778343577,9.0
2019-09-24 23:00:00+00:00,2019-09-25 02:00:00+00:00,8493.14,8592.72117248,1.1724894736222473,STOP,MarketRegime.BEAR_MARKET,16.124152093414423,1.267401438288865,0.020362007726441585,3.0
2019-09-25 00:00:00+00:00,2019-09-25 07:00:00+00:00,8674.46,8349.167749999999,-3.7500000000000053,STOP,MarketRegime.BEAR_MARKET,23.64429153138998,0.8422124754917493,0.02099311669914019,7.0
2019-09-25 01:00:00+00:00,2019-09-25 07:00:00+00:00,8696.24,8370.131,-3.750000000000005,STOP,MarketRegime.BEAR_MARKET,24.566308385363143,0.49296990535888846,0.021039115738365904,6.0
2019-09-25 02:00:00+00:00,2019-09-25 06:00:00+00:00,8589.45,8485.62,-1.2088084801704406,STOP,MarketRegime.BEAR_MARKET,23.799360679899706,0.5509155202403466,0.02108064156043091,4.0
2019-09-25 03:00:00+00:00,2019-09-25 06:00:00+00:00,8565.61,8479.66,-1.003431162520833,STOP,MarketRegime.BEAR_MARKET,24.11965256526527,0.3816192885492917,0.02106070503933245,3.0
2019-09-25 04:00:00+00:00,2019-09-26 15:00:00+00:00,8504.41,8185.494624999999,-3.750000000000006,STOP,MarketRegime.BEAR_MARKET,24.71475709628689,0.8274608701187329,0.021033912038816726,35.0
2019-09-25 05:00:00+00:00,2019-09-26 15:00:00+00:00,8494.55,8176.0043749999995,-3.749999999999997,STOP,MarketRegime.BEAR_MARKET,24.397596335005858,0.361382581495538,0.02095321510335765,34.0
2019-09-25 06:00:00+00:00,2019-09-26 15:00:00+00:00,8457.02,8139.8817500000005,-3.749999999999999,STOP,MarketRegime.BEAR_MARKET,24.221184183972326,0.4652766974754651,0.02094535791180205,33.0
2019-09-25 07:00:00+00:00,2019-09-25 22:00:00+00:00,8328.16,8443.23904,1.3818063053543705,STOP,MarketRegime.BEAR_MARKET,22.988484268061953,0.8951202913612074,0.02097299091580546,15.0
2019-09-25 15:00:00+00:00,2019-09-25 22:00:00+00:00,8299.95,8443.23904,1.7263843758094886,STOP,MarketRegime.BEAR_MARKET,28.144406084203894,0.462218354145517,0.02174173568934679,7.0
2019-09-26 11:00:00+00:00,2019-09-26 14:00:00+00:00,8386.35,8251.846285714286,-1.6038409353975749,STOP,MarketRegime.BEAR_MARKET,27.64634982156798,0.7163821385333664,0.006805870528020469,3.0
2019-09-26 15:00:00+00:00,2019-09-26 18:00:00+00:00,7920.0,8100.0,2.272727272727273,TP1,MarketRegime.BEAR_MARKET,20.661157024793553,3.2486447799669382,0.010015591090809501,3.0
2019-09-26 16:00:00+00:00,2019-09-27 00:00:00+00:00,7954.53,8049.69,1.1962994670961058,STOP,MarketRegime.BEAR_MARKET,22.344892346904587,4.516551750581185,0.009977617574334612,8.0
2019-09-26 17:00:00+00:00,2019-09-26 18:00:00+00:00,7924.15,8110.374999999999,2.35009433188417,TP1,MarketRegime.BEAR_MARKET,21.62095507586872,1.414579393173225,0.00992897101906712,1.0
2019-09-27 00:00:00+00:00,2019-09-28 09:00:00+00:00,7968.1,8220.25,3.164493417502286,TP1,MarketRegime.BEAR_MARKET,28.21881616329786,0.5968907938739407,0.010278307052081615,33.0
2019-09-27 02:00:00+00:00,2019-09-28 12:00:00+00:00,7990.0,8132.8698,1.7881076345431839,STOP,MarketRegime.BEAR_MARKET,29.79481012420375,0.3169125999121939,0.010328901961394393,34.0
2019-09-29 12:00:00+00:00,2019-09-30 04:00:00+00:00,7995.96,7886.620285714286,-1.3674369842484686,STOP,MarketRegime.BEAR_MARKET,25.94647201946465,2.9723274185052833,0.003693405549712027,16.0
2019-09-29 13:00:00+00:00,2019-09-30 04:00:00+00:00,7995.67,7888.676714285714,-1.3381403398875364,STOP,MarketRegime.BEAR_MARKET,10.008662099377958,1.1766455264027462,0.0035437551913935043,15.0
2019-09-29 14:00:00+00:00,2019-09-30 04:00:00+00:00,7971.15,7863.026571428571,-1.3564344990550803,STOP,MarketRegime.BEAR_MARKET,7.873757780932351,0.7465067661506853,0.0034252318599046496,14.0
2019-09-29 15:00:00+00:00,2019-09-30 04:00:00+00:00,7965.57,7849.986857142857,-1.4510341740408128,STOP,MarketRegime.BEAR_MARKET,8.59663765351111,1.4995719312758058,0.003425359445635385,13.0
2019-09-29 16:00:00+00:00,2019-09-30 04:00:00+00:00,8030.75,7904.433714285715,-1.5729077074281381,STOP,MarketRegime.BEAR_MARKET,29.393241687546464,1.4064502268028563,0.003810463402476906,12.0
2019-09-29 17:00:00+00:00,2019-09-30 04:00:00+00:00,7991.93,7865.297428571429,-1.584505512793171,STOP,MarketRegime.BEAR_MARKET,27.671171745505518,0.7698885790843965,0.003618829697563018,11.0
2019-09-29 18:00:00+00:00,2019-09-30 04:00:00+00:00,7981.66,7853.116857142857,-1.610481314126921,STOP,MarketRegime.BEAR_MARKET,28.225386916373935,0.5686028307299346,0.0036200243933068275,10.0
2019-09-29 19:00:00+00:00,2019-09-30 05:00:00+00:00,7950.69,7815.6539999999995,-1.698418627817209,STOP,MarketRegime.BEAR_MARKET,24.893331344174285,1.1872796017412288,0.0036457096067898124,10.0
2019-09-30 06:00:00+00:00,2019-09-30 13:00:00+00:00,7754.54,8082.7185714285715,4.232083030438576,TP1,MarketRegime.BEAR_MARKET,24.937845930496323,1.2774849696494908,0.005466003903022336,7.0
2019-10-02 06:00:00+00:00,2019-10-06 06:00:00+00:00,8212.54,7992.370857142858,-2.6808897473515256,STOP,MarketRegime.SIDEWAYS,28.777344744521315,0.8174607964783794,0.005582841094415916,96.0
2019-10-03 13:00:00+00:00,2019-10-03 14:00:00+00:00,8219.48,8104.722285714286,-1.3961675712540638,STOP,MarketRegime.SIDEWAYS,25.23799449968257,0.8247581843737632,0.003772135231001545,1.0
2019-10-03 14:00:00+00:00,2019-10-06 06:00:00+00:00,8100.15,7982.56,-1.4517015117003913,STOP,MarketRegime.SIDEWAYS,19.804664803696397,3.8997535582069562,0.004759898240066382,64.0
2019-10-03 15:00:00+00:00,2019-10-06 06:00:00+00:00,8108.14,7982.56,-1.5488139079986276,STOP,MarketRegime.SIDEWAYS,21.270643198609378,1.6420824253011865,0.004766912375694698,63.0
2019-10-03 17:00:00+00:00,2019-10-05 14:00:00+00:00,8149.03,8060.0,-1.0925226683421185,STOP,MarketRegime.SIDEWAYS,29.17318148934679,1.1545140139635919,0.005138761883971624,45.0
2019-10-03 18:00:00+00:00,2019-10-06 06:00:00+00:00,8129.72,7976.774857142857,-1.881308862508707,STOP,MarketRegime.SIDEWAYS,27.11611839877179,0.4974631345234027,0.005151394026766529,60.0
2019-10-05 08:00:00+00:00,2019-10-06 06:00:00+00:00,8087.98,7989.6759999999995,-1.2154332725847503,STOP,MarketRegime.SIDEWAYS,29.07565961908095,1.2829753046407988,0.002712030467135809,22.0
2019-10-05 09:00:00+00:00,2019-10-06 06:00:00+00:00,8082.55,7984.642,-1.2113503782840855,STOP,MarketRegime.SIDEWAYS,28.435937967274853,0.7881529527715322,0.00258607827209007,21.0
2019-10-05 11:00:00+00:00,2019-10-06 06:00:00+00:00,8081.75,7993.947714285714,-1.0864266491080024,STOP,MarketRegime.SIDEWAYS,25.050000000000082,0.725599476865458,0.0025009972661831784,19.0
2019-10-05 12:00:00+00:00,2019-10-06 06:00:00+00:00,8072.27,7988.014571428572,-1.043763756309299,STOP,MarketRegime.SIDEWAYS,24.121328839672657,1.8759914660700174,0.0024381956974097244,18.0
2019-10-05 13:00:00+00:00,2019-10-06 06:00:00+00:00,8073.38,7983.472571428571,-1.1136281033647455,STOP,MarketRegime.SIDEWAYS,29.586935638808797,2.522461284340416,0.0021391565624211,17.0
2019-10-05 14:00:00+00:00,2019-10-06 08:00:00+00:00,8032.56,7941.910285714286,-1.1285283183158825,STOP,MarketRegime.SIDEWAYS,24.425059476605824,1.2250846683000691,0.002333909258221444,18.0
2019-10-05 17:00:00+00:00,2019-10-06 08:00:00+00:00,8038.1,7934.450857142857,-1.2894731697433908,STOP,MarketRegime.SIDEWAYS,28.826801409706547,0.6577841994367059,0.002638874749016527,15.0
2019-10-06 08:00:00+00:00,2019-10-07 12:00:00+00:00,7872.78,8102.598857142857,2.9191576183109054,TP1,MarketRegime.SIDEWAYS,28.12339331619536,2.020699864733927,0.004538764542798391,28.0
2019-10-06 13:00:00+00:00,2019-10-07 13:00:00+00:00,7902.36,8130.276,2.884151063732862,TP1,MarketRegime.SIDEWAYS,28.17442518088042,1.0816838437741019,0.005201717803716191,24.0
2019-10-06 14:00:00+00:00,2019-10-07 14:00:00+00:00,7910.02,8145.634857142858,2.978688513339505,TP1,MarketRegime.SIDEWAYS,28.58666356426822,1.387969674296063,0.005136328007374252,24.0
2019-10-08 20:00:00+00:00,2019-10-09 14:00:00+00:00,8126.83,8330.273714285715,2.503358803933576,TP1,MarketRegime.SIDEWAYS,29.732513942666372,1.1779315629068075,0.003419704775700172,18.0
2019-10-11 18:00:00+00:00,2019-10-16 11:00:00+00:00,8314.84,8095.618857142857,-2.6365046453947723,STOP,MarketRegime.SIDEWAYS,15.680197771487812,0.3972820833299945,0.007749786437279885,113.0
2019-10-14 03:00:00+00:00,2019-10-15 20:00:00+00:00,8289.03,8163.141428571428,-1.5187370709066381,STOP,MarketRegime.SIDEWAYS,28.903953239027928,0.5652900036288029,0.00475139286917545,41.0
2019-10-14 04:00:00+00:00,2019-10-15 20:00:00+00:00,8280.0,8161.763999999999,-1.427971014492763,STOP,MarketRegime.SIDEWAYS,29.007289135717343,0.45800074958135834,0.004753442093949226,40.0
2019-10-14 09:00:00+00:00,2019-10-15 17:00:00+00:00,8299.99,8174.687714285714,-1.5096679118202068,STOP,MarketRegime.SIDEWAYS,28.93868443382901,0.8680065073468041,0.004791818163364291,32.0
2019-10-15 14:00:00+00:00,2019-10-15 17:00:00+00:00,8260.44,8169.517714285715,-1.1006954316511695,STOP,MarketRegime.SIDEWAYS,29.73817567567548,1.2171071873151444,0.003229138133263022,3.0
